('2022', 'Chevrolet Trucks', 'BLAZER', '2.5L 4 -cyl Engine Code [A] LCV A')
('2022', 'Chevrolet Trucks', 'BLAZER', '3.6L 6 -cyl Engine Code [S] LGX S')
('2022', 'Chevrolet Trucks', 'EQUINOX', '1.5L 4 -cyl Engine Code [V] LYX V Turbo')
('2022', 'Chevrolet Trucks', 'SILVERADO 1500 PICKUP', '2.7L 4 -cyl Engine Code [K] L3B K Turbo')
('2022', 'Chevrolet Trucks', 'SILVERADO 1500 PICKUP', '3.0L 6 -cyl Engine Code [T] LM2 T Diesel Turbo')
('2022', 'Chevrolet Trucks', 'SILVERADO 1500 PICKUP', '4.3L 6 -cyl Engine Code [H] LV3 H')
('2022', 'Chevrolet Trucks', 'SILVERADO 1500 PICKUP', '5.3L 8 -cyl Engine Code [D] L84 D')
('2022', 'Chevrolet Trucks', 'SILVERADO 1500 PICKUP', '5.3L 8 -cyl Engine Code [F] L82 F')
('2022', 'Chevrolet Trucks', 'SILVERADO 1500 PICKUP', '5.3L 8 -cyl Engine Code [F] L82 O Flex')
('2022', 'Chevrolet Trucks', 'SILVERADO 1500 PICKUP', '6.2L 8 -cyl Engine Code [L] L87 0')
('2022', 'Chevrolet Trucks', 'SILVERADO 2500 HD PICKUP', '6.6L 8 -cyl Engine Code [7] L8T 7')
('2022', 'Chevrolet Trucks', 'SILVERADO 2500 HD PICKUP', '6.6L 8 -cyl Engine Code [Y] L5P Y Diesel Turbo')
('2022', 'Chevrolet Trucks', 'SILVERADO 3500 PICKUP', '6.6L 8 -cyl Engine Code [7] L8T 7')
('2022', 'Chevrolet Trucks', 'SILVERADO 3500 PICKUP', '6.6L 8 -cyl Engine Code [Y] L5P Y Diesel Turbo')
('2022', 'Chevrolet Trucks', 'SUBURBAN', '3.0L 6 -cyl Engine Code [T] LM2 T Diesel Turbo')
('2022', 'Chevrolet Trucks', 'SUBURBAN', '5.3L 8 -cyl Engine Code [D] L84 D')
('2022', 'Chevrolet Trucks', 'SUBURBAN', '6.2L 8 -cyl Engine Code [L] L87 0')
('2022', 'Chevrolet Trucks', 'TAHOE', '3.0L 6 -cyl Engine Code [T] LM2 T Diesel Turbo')
('2022', 'Chevrolet Trucks', 'TAHOE', '5.3L 8 -cyl Engine Code [D] L84 D')
('2022', 'Chevrolet Trucks', 'TAHOE', '6.2L 8 -cyl Engine Code [L] L87 0')
('2022', 'Chevrolet Trucks', 'TRAILBLAZER', '1.2L 3 -cyl Engine Code [2] LIH 2 Turbo')
('2022', 'Chevrolet Trucks', 'TRAILBLAZER', '1.3L 3 -cyl Engine Code [L] L3T L Turbo')
('2022', 'Chevrolet Trucks', 'TRAX', '1.4L 4 -cyl Engine Code [M] LE2 M Turbo')
('2022', 'Ford Trucks', 'BRONCO SPORT', '1.5L 3 -cyl Engine Code [6] 996 6 Turbo')
('2022', 'Ford Trucks', 'BRONCO SPORT', '2.0L 4 -cyl Engine Code [9] 999 9 Turbo')
('2022', 'Ford Trucks', 'E350 VAN', '7.3L 8 -cyl Engine Code [K] K')
('2022', 'Ford Trucks', 'E350 VAN', '7.3L 8 -cyl Engine Code [N] N')
('2022', 'Ford Trucks', 'E450 VAN', '7.3L 8 -cyl Engine Code 7292cc 0')
('2022', 'Ford Trucks', 'ESCAPE', '1.5L 3 -cyl Engine Code [6] 996 6 Turbo')
('2022', 'Ford Trucks', 'ESCAPE', '2.0L 4 -cyl Engine Code [9] 999 9 Turbo')
('2022', 'Ford Trucks', 'ESCAPE', '2.5L 4 -cyl Engine Code [Z] 99Z Z')
('2022', 'Ford Trucks', 'EXPLORER', '2.3L 4 -cyl Engine Code [H] 99H H Turbo')
('2022', 'Ford Trucks', 'EXPLORER', '3.0L 6 -cyl Engine Code [C] 99C C Turbo')
('2022', 'Ford Trucks', 'EXPLORER', '3.3L 6 -cyl Engine Code [W] 99W W')
('2022', 'Ford Trucks', 'F150 PICKUP', '2.7L 6 -cyl Engine Code [P] P Turbo')
('2022', 'Ford Trucks', 'F150 PICKUP', '3.0L 6 -cyl Engine Code [1] 1 Diesel Turbo')
('2022', 'Ford Trucks', 'F150 PICKUP', '3.3L 6 -cyl Engine Code [B] B Flex')
('2022', 'Ford Trucks', 'F150 PICKUP', '3.5L 6 -cyl Engine Code [4] 4 Turbo')
('2022', 'Ford Trucks', 'F150 PICKUP', '3.5L 6 -cyl Engine Code [8] 998 8 Turbo')
('2022', 'Ford Trucks', 'F150 PICKUP', '3.5L 6 -cyl Engine Code [D] 99D D Turbo')
('2022', 'Ford Trucks', 'F150 PICKUP', '3.5L 6 -cyl Engine Code [G] G Turbo')
('2022', 'Ford Trucks', 'F150 PICKUP', '5.0L 8 -cyl Engine Code [5] 5 Flex')
('2022', 'Ford Trucks', 'F150 RAPTOR', '3.5L 6 -cyl Engine Code [G] G Turbo')
('2022', 'Ford Trucks', 'F250 HD PICKUP', '6.2L 8 -cyl Engine Code [6] 2 Flex')
('2022', 'Ford Trucks', 'F250 HD PICKUP', '6.7L 8 -cyl Engine Code [T] T Diesel Turbo')
('2022', 'Ford Trucks', 'F250 HD PICKUP', '7.3L 8 -cyl Engine Code [N] N')
('2022', 'Ford Trucks', 'F350 PICKUP', '6.2L 8 -cyl Engine Code [6] 2 Flex')
('2022', 'Ford Trucks', 'F350 PICKUP', '6.7L 8 -cyl Engine Code [T] T Diesel Turbo')
('2022', 'Ford Trucks', 'F350 PICKUP', '7.3L 8 -cyl Engine Code [N] N')
('2022', 'Ford Trucks', 'RANGER', '2.3L 4 -cyl Engine Code [H] 99H H Turbo')
('2022', 'Ford Trucks', 'TRANSIT CONNECT', '2.0L 4 -cyl Engine Code [2] A')
('2022', 'Ford Trucks', 'TRANSIT CONNECT', '2.0L 4 -cyl Engine Code [2] E Flex')
('2022', 'Ford Trucks', 'TRANSIT CONNECT', '2.5L 4 -cyl Engine Code [7] F')
('2022', 'Ford Trucks', 'TRANSIT CONNECT', '2.5L 4 -cyl Engine Code [7] I')
('2022', 'Ford Trucks', 'TRANSIT CONNECT', '2.5L 4 -cyl Engine Code [7] J')
('2022', 'Genesis', 'G70', '2.0L 4 -cyl Engine Code [A] A Turbo')
('2022', 'Genesis', 'G70', '3.3L 6 -cyl Engine Code [E] E Turbo')
('2022', 'Genesis', 'G80', '2.5L 4 -cyl Engine Code [C] C Turbo')
('2022', 'Genesis', 'G80', '3.5L 6 -cyl Engine Code [D] D Turbo')
('2022', 'Genesis', 'GV80', '2.5L 4 -cyl Engine Code [B] B Turbo')
('2022', 'Genesis', 'GV80', '3.5L 6 -cyl Engine Code [C] 1 Turbo')
('2022', 'Gmc Trucks', 'ACADIA', '2.0L 4 -cyl Engine Code [4] LSY 4 Turbo')
('2022', 'Gmc Trucks', 'ACADIA', '3.6L 6 -cyl Engine Code [S] LGX S')
('2022', 'Gmc Trucks', 'SIERRA 1500 PICKUP', '2.7L 4 -cyl Engine Code [K] L3B K Turbo')
('2022', 'Gmc Trucks', 'SIERRA 1500 PICKUP', '3.0L 6 -cyl Engine Code [T] LM2 T Diesel Turbo')
('2022', 'Gmc Trucks', 'SIERRA 1500 PICKUP', '4.3L 6 -cyl Engine Code [H] LV3 H')
('2022', 'Gmc Trucks', 'SIERRA 1500 PICKUP', '5.3L 8 -cyl Engine Code [D] L84 D')
('2022', 'Gmc Trucks', 'SIERRA 1500 PICKUP', '5.3L 8 -cyl Engine Code [F] L82 F')
('2022', 'Gmc Trucks', 'SIERRA 1500 PICKUP', '5.3L 8 -cyl Engine Code [F] L82 O Flex')
('2022', 'Gmc Trucks', 'SIERRA 1500 PICKUP', '6.2L 8 -cyl Engine Code [L] L87 L')
('2022', 'Gmc Trucks', 'SIERRA 2500 HD PICKUP', '6.6L 8 -cyl Engine Code [7] L8T 7')
('2022', 'Gmc Trucks', 'SIERRA 2500 HD PICKUP', '6.6L 8 -cyl Engine Code [Y] L5P Y Diesel Turbo')
('2022', 'Gmc Trucks', 'SIERRA 3500 PICKUP', '6.6L 8 -cyl Engine Code [7] L8T 7')
('2022', 'Gmc Trucks', 'SIERRA 3500 PICKUP', '6.6L 8 -cyl Engine Code [Y] L5P Y Diesel Turbo')
('2022', 'Gmc Trucks', 'TERRAIN', '1.5L 4 -cyl Engine Code [V] LYX V Turbo')
('2022', 'Gmc Trucks', 'YUKON', '3.0L 6 -cyl Engine Code [T] LM2 T Diesel Turbo')
('2022', 'Gmc Trucks', 'YUKON', '5.3L 8 -cyl Engine Code [D] L84 D')
('2022', 'Gmc Trucks', 'YUKON', '6.2L 8 -cyl Engine Code [L] L87 L')
('2022', 'Gmc Trucks', 'YUKON XL', '3.0L 6 -cyl Engine Code [T] LM2 T Diesel Turbo')
('2022', 'Gmc Trucks', 'YUKON XL', '5.3L 8 -cyl Engine Code [D] L84 D')
('2022', 'Gmc Trucks', 'YUKON XL', '6.2L 8 -cyl Engine Code [L] L87 L')
('2022', 'Honda', 'CR-V', '2.0L 4 -cyl Engine Code LFB2 1')
('2022', 'Honda', 'ODYSSEY', '3.5L 6 -cyl Engine Code J35Y7 2')
('2022', 'Honda', 'PASSPORT', '3.5L 6 -cyl Engine Code J35Y6 3')
('2022', 'Honda', 'RIDGELINE', '3.5L 6 -cyl Engine Code J35Y6 3')
('2022', 'Hyundai', 'ELANTRA', '1.6L 4 -cyl Engine Code [B] B Turbo')
('2022', 'Hyundai', 'ELANTRA', '1.6L 4 -cyl Engine Code [C] C')
('2022', 'Hyundai', 'ELANTRA', '2.0L 4 -cyl Engine Code [G] G')
('2022', 'Hyundai', 'KONA', '1.6L 4 -cyl Engine Code [3] 5 Turbo')
('2022', 'Hyundai', 'KONA', '2.0L 4 -cyl Engine Code [B] 6')
('2022', 'Hyundai', 'PALISADE', '3.8L 6 -cyl Engine Code [E] E')
('2022', 'Hyundai', 'TUCSON', '1.6L 4 -cyl Engine Code [1] 1 Turbo')
('2022', 'Hyundai', 'TUCSON', '2.5L 4 -cyl Engine Code [E] -B3 Q')
('2022', 'Hyundai', 'TUCSON', '2.5L 4 -cyl Engine Code [E] O')
('2022', 'Hyundai', 'VELOSTER N', '2.0L 4 -cyl Engine Code [H] H Turbo')
('2022', 'Hyundai', 'VENUE', '1.6L 4 -cyl Engine Code [3] 3')
('2022', 'Infiniti', 'Q50', '3.0L 6 -cyl Engine Code [F] VR30DDTT F Turbo')
('2022', 'Infiniti', 'QX50', '2.0L 4 -cyl Engine Code [A] KR20DDET A Turbo')
('2022', 'Infiniti', 'QX55', '2.0L 4 -cyl Engine Code [A] KR20DDET A Turbo')
